Source,Link,Headline,Description,Date,Timestamp,Topic,Author,Region,Article_Content
BBC,https://www.bbc.com/news/articles/c0r84p0dp1jo,Blast kills two Chinese near Pakistan's Karachi airport,"A third body, not yet officially identified, is thought to be that of the attacker, the BBC understands.",8 days ago,2024-10-15,China News,-,China,-
BBC,https://www.bbc.com/news/articles/c93p2yev3w2o,China hits back at Canada EV tariffs with canola probe,The move could lead to tariffs on a key Canadian export and escalates a trade fight between the two countries.,3 Sep 2024,2024-10-15,China News,-,China,-
BBC,https://www.bbc.com/news/articles/c1wn827dedyo,A Himalayan river may be making Everest taller,"River erosion at its base is helping push Mount Everest upwards, a new study says.",30 Sep 2024,2024-10-15,China News,-,China,-
BBC,https://www.bbc.com/news/videos/c0r82gkplyxo,From the archives: Ratan Tata's interview from 1997,Indian tycoon Ratan Tata spoke to the BBC on the 50th anniversary of India's independence.,4 days ago,2024-10-15,China News,-,China,-
BBC,https://www.bbc.com/news/articles/c0e179154qgo,India's Ratan Tata: In his own words,The legendary business tycoon has died at the age of 86.,5 days ago,2024-10-15,China News,-,China,-
BBC,https://www.bbc.com/news/articles/c5y3zv787d5o,'Right time to buy into Britain' and university expenses,"The papers lead on a variety of stories, including a business summit in the UK on Monday.",1 day ago,2024-10-15,China News,-,China,-
BBC,https://www.bbc.com/sport/football/articles/c8j70398yvro,Ex-Palace defender Popovic named Australia coach,Tony Popovic replaces Graham Arnold as Australia's new head coach.,23 Sep 2024,2024-10-15,China News,-,China,-
BBC,https://www.bbc.com/news/articles/cjd5835mp4ko,Indian tycoon Ratan Tata dies aged 86,"His death was announced by the Tata Group, the multi-billion-dollar conglomerate he led for more than two decades.",5 days ago,2024-10-15,China News,-,China,-
BBC,https://www.bbc.com/news/articles/c20mz0l36gjo,"Russia planning to target nuclear plants, Zelensky says","Ukraine's president warns the UN about the possibility of ""nuclear disaster"".",25 Sep 2024,2024-10-15,China News,-,China,-
BBC,https://www.bbc.com/news/articles/cy8095xjg4po,Genetic ghosts suggest Covid’s market origins,"A team of scientists say it is ""beyond reasonable doubt"" the Covid pandemic started with infected animals.",19 Sep 2024,2024-10-15,China News,-,China,-
BBC,https://www.bbc.com/news/articles/cx2erwedxz5o,China and Philippines trade blame as ships collide,The crash is the latest incident in an escalating row over key zones in the South China Sea.,31 Aug 2024,2024-10-15,China News,-,China,-
BBC,https://www.bbc.com/sport/tennis/articles/c4gr8433527o,Sinner 'surprised' as Wada launches doping appeal,World number one Jannik Sinner was cleared of wrongdoing after twice testing positive for a banned substance in March.,28 Sep 2024,2024-10-15,China News,-,China,-
BBC,https://www.bbc.com/news/articles/c20mz0l36gjo,"Russia planning to target nuclear plants, Zelensky says","Ukraine's president warns the UN about the possibility of ""nuclear disaster"".",25 Sep 2024,2024-10-15,China News,-,China,-
BBC,https://www.bbc.com/news/articles/c20myx1erl6o,Would Donald Trump’s taxes on trade hurt US consumers?,What could happen if Donald Trump drastically increases tariffs as he has promised to do?,6 hrs ago,2024-10-15,China News,-,China,-
BBC,https://www.bbc.com/sport/tennis/articles/crm23v7yv38o,Injury-hit Cilic creates ATP history with comeback title,Former US Open champion Marin Cilic becomes the lowest-ranked player to win an ATP Tour title with an emotional victory at the Hangzhou Open.,24 Sep 2024,2024-10-15,China News,-,China,-
BBC,https://www.bbc.com/news/articles/clyvd4yjj8xo,Cathay bans couple who started row over reclining seat,A Chinese woman said she was harassed by the couple seated behind her on a flight after reclining her seat.,23 Sep 2024,2024-10-15,China News,-,China,-
BBC,https://www.bbc.com/news/articles/c0m099zm4wyo,"One in three children short-sighted, study suggests","There was a notable rise after Covid when children spent less time outdoors, researchers say.",25 Sep 2024,2024-10-15,China News,-,China,-
BBC,https://www.bbc.com/news/articles/c0lw9pdw400o,India's foreign minister to visit Pakistan for the first time since 2015,India's foreign minister S Jaishankar will be attending a regional meeting in Pakistan this month.,4 Oct 2024,2024-10-15,China News,-,China,-
BBC,https://www.bbc.com/news/articles/c0m0v99pd3vo,Hong Kong man jailed for 'seditious' T-shirt,This is the first jail term handed down under a new local national security law.,19 Sep 2024,2024-10-15,China News,-,China,-
BBC,https://www.bbc.com/sport/tennis/articles/czd1gl5e5jgo,Group stage of Davis Cup Finals scrapped,The group stage of the Davis Cup Finals is scrapped and replaced by a return to home or away ties.,4 Oct 2024,2024-10-15,China News,-,China,-
BBC,https://www.bbc.com/sport/tennis/articles/c4gq0wz25qgo,Draper retires from Japan Open quarter-final,Britain's Jack Draper retires from his quarter-final against France's Ugo Humbert because of injury.,29 Sep 2024,2024-10-15,China News,-,China,-
BBC,https://www.bbc.com/news/articles/c0kjj18n821o,US pastor freed from Chinese prison after 18 years,David Lin was facing life imprisonment for charges Washington says were bogus.,16 Sep 2024,2024-10-15,China News,-,China,-
